id,name,age,salary,city,score,join_date,comment
***-***-5285,F***,25.0,***-***-00.0,DE***,40.78,***-***-3-40,excellent!!!
***-***-5286,I***,20.0,***-***-00.0,,51.46,***-***-3-40,
***-***-5287,L***,25.0,***-***-00.0,CH***,49.3,,???
***-***-5288,T***,999.0,***-***-00.0,PU***,15.64,***-***-1-01,bad
***-***-5289,P***,30.0,***-***-00.0,CH***,63.79,***-***-3-40,
***-***-5290,E***,25.0,***-***-00.0,HY***,95.08,***-***-date,good
***-***-5291,M***,20.0,***-***-00.0,MU***,74.82,***-***-5-10,bad
***-***-5292,K***,35.0,***-***-00.0,HY***,57.12,***-***-3-40,avg
***-***-5293,J***,20.0,***-***-00.0,HY***,93.43,***-***-3-40,good
***-***-5294,J***,30.0,***-***-00.0,PU***,87.4,,#na#
***-***-5295,L***,40.0,,BA***,57.69,***-***-5-10,bad
***-***-5296,U***,,***-***-00.0,MU***,42.95,,
***-***-5297,W***,20.0,,CH***,,***-***-date,???
***-***-5298,P***,20.0,***-***-00.0,LO***,12.44,,good
***-***-5299,K***,40.0,***-***-00.0,,97.6,***-***-date,good
***-***-5300,C***,999.0,***-***-00.0,CH***,13.4,***-***-1-01,bad
***-***-5301,R***,-5.0,***-***-00.0,HY***,16.0,,bad
***-***-5302,S***,20.0,***-***-00.0,HY***,31.71,***-***-3-40,avg
***-***-5303,M***,35.0,***-***-00.0,DE***,89.28,***-***-1-01,???
***-***-5304,W***,999.0,***-***-00.0,KO***,66.38,,???
***-***-5305,Y***,25.0,***-***-00.0,NY***,79.98,***-***-5-10,???
***-***-5306,C***,999.0,***-***-00.0,,52.94,***-***-date,
***-***-5307,P***,30.0,***-***-00.0,PU***,42.48,***-***-date,good
***-***-5308,I***,30.0,***-***-00.0,BA***,16.51,***-***-date,???
***-***-5309,Z***,30.0,***-***-00.0,HY***,84.86,***-***-date,excellent!!!
***-***-5310,X***,-5.0,***-***-00.0,CH***,87.59,***-***-5-10,
***-***-5311,O***,20.0,***-***-00.0,,53.36,,bad
***-***-5312,J***,20.0,***-***-00.0,CH***,17.83,***-***-1-01,avg
***-***-5313,C***,30.0,***-***-00.0,,39.33,,#na#
***-***-5314,G***,999.0,***-***-00.0,MU***,85.11,***-***-3-40,???
***-***-5315,W***,25.0,***-***-00.0,KO***,85.3,***-***-5-10,
***-***-5316,E***,999.0,,BA***,82.29,,
***-***-5317,K***,999.0,***-***-00.0,HY***,96.58,***-***-1-01,
***-***-5318,M***,,***-***-00.0,DE***,42.8,***-***-3-40,avg
***-***-5319,O***,35.0,***-***-00.0,PU***,58.38,***-***-3-40,
***-***-5320,T***,40.0,***-***-00.0,DE***,,***-***-5-10,avg
***-***-5321,R***,35.0,***-***-00.0,KO***,51.24,,good
***-***-5322,N***,30.0,***-***-00.0,BA***,28.55,***-***-date,???
***-***-5323,O***,,***-***-00.0,NY***,69.66,***-***-date,avg
***-***-5324,H***,20.0,***-***-00.0,DE***,74.63,***-***-5-10,#na#
***-***-5325,B***,999.0,***-***-00.0,KO***,95.35,***-***-1-01,#na#
***-***-5326,H***,40.0,***-***-00.0,MU***,1.69,,#na#
***-***-5327,T***,999.0,,,21.7,***-***-3-40,good
***-***-5328,G***,20.0,***-***-00.0,LO***,,***-***-date,bad
***-***-5329,K***,20.0,***-***-00.0,LO***,6.76,***-***-5-10,good
***-***-5330,K***,25.0,***-***-00.0,PU***,16.98,,bad
***-***-5331,R***,,***-***-00.0,MU***,59.76,***-***-date,???
***-***-5332,B***,,,PU***,,***-***-1-01,avg
***-***-5333,Y***,25.0,,CH***,53.67,,bad
***-***-5334,Z***,999.0,***-***-00.0,PU***,92.22,***-***-3-40,
***-***-5335,Y***,999.0,***-***-00.0,CH***,97.08,***-***-1-01,avg
***-***-5336,M***,20.0,***-***-00.0,CH***,94.49,***-***-1-01,avg
***-***-5337,,-5.0,***-***-00.0,NY***,49.21,,good
***-***-5338,F***,30.0,,KO***,61.05,***-***-5-10,#na#
***-***-5339,R***,999.0,***-***-00.0,KO***,61.54,,good
***-***-5340,V***,,***-***-00.0,HY***,94.31,***-***-5-10,excellent!!!
***-***-5341,R***,35.0,***-***-00.0,KO***,13.99,***-***-date,???
***-***-5342,D***,20.0,***-***-00.0,MU***,28.33,***-***-date,good
***-***-5343,W***,35.0,***-***-00.0,CH***,,***-***-3-40,avg
***-***-5344,S***,999.0,***-***-00.0,NY***,43.25,***-***-5-10,???
***-***-5345,E***,999.0,***-***-00.0,KO***,32.36,***-***-5-10,#na#
***-***-5346,A***,40.0,***-***-00.0,MU***,98.91,***-***-5-10,#na#
***-***-5347,L***,25.0,***-***-00.0,HY***,66.79,***-***-3-40,
***-***-5348,H***,999.0,***-***-00.0,HY***,8.45,,excellent!!!
***-***-5349,,,***-***-00.0,KO***,11.41,***-***-5-10,???
***-***-5350,V***,20.0,***-***-00.0,MU***,86.55,***-***-date,???
***-***-5351,,-5.0,***-***-00.0,MU***,84.11,***-***-1-01,good
***-***-5352,D***,999.0,***-***-00.0,NY***,71.13,***-***-3-40,bad
***-***-5353,J***,,***-***-00.0,KO***,69.51,,
***-***-5354,V***,999.0,***-***-00.0,DE***,86.82,***-***-1-01,good
***-***-5355,R***,-5.0,***-***-00.0,NY***,1.69,***-***-1-01,???
***-***-5356,M***,35.0,***-***-00.0,HY***,42.08,***-***-1-01,good
***-***-5357,M***,,***-***-00.0,HY***,8.3,,good
***-***-5358,W***,-5.0,***-***-00.0,CH***,13.15,,avg
***-***-5359,J***,,***-***-00.0,NY***,21.51,***-***-date,???
***-***-5360,U***,25.0,***-***-00.0,DE***,30.35,,good
***-***-5361,I***,-5.0,***-***-00.0,KO***,77.08,***-***-3-40,excellent!!!
***-***-5362,O***,25.0,***-***-00.0,NY***,,,#na#
***-***-5363,F***,40.0,,HY***,16.32,***-***-1-01,good
***-***-5364,,,***-***-00.0,HY***,80.28,***-***-date,excellent!!!
***-***-5365,Y***,30.0,,PU***,47.87,***-***-1-01,
***-***-5366,M***,30.0,***-***-00.0,CH***,73.0,***-***-5-10,???
***-***-5367,F***,40.0,***-***-00.0,DE***,11.75,***-***-1-01,
***-***-5368,T***,25.0,***-***-00.0,BA***,31.13,,#na#
***-***-5369,F***,40.0,***-***-00.0,LO***,82.86,***-***-3-40,good
***-***-5370,P***,25.0,***-***-00.0,BA***,44.65,***-***-1-01,excellent!!!
***-***-5371,H***,20.0,***-***-00.0,BA***,99.36,***-***-date,bad
***-***-5372,T***,20.0,***-***-00.0,HY***,74.33,***-***-5-10,avg
***-***-5373,D***,,***-***-00.0,MU***,34.85,***-***-1-01,
***-***-5374,U***,35.0,***-***-00.0,LO***,45.34,***-***-3-40,good
***-***-5375,A***,20.0,***-***-00.0,HY***,15.66,***-***-5-10,#na#
***-***-5376,I***,40.0,***-***-00.0,NY***,7.81,***-***-1-01,avg
***-***-5377,P***,20.0,***-***-00.0,MU***,42.22,***-***-date,good
***-***-5378,R***,20.0,***-***-00.0,KO***,62.52,,excellent!!!
***-***-5379,F***,40.0,***-***-00.0,HY***,71.31,,excellent!!!
***-***-5380,S***,40.0,***-***-00.0,MU***,21.7,***-***-1-01,excellent!!!
***-***-5381,R***,40.0,***-***-00.0,NY***,41.23,***-***-1-01,???
***-***-5382,K***,25.0,***-***-00.0,PU***,28.05,,???
***-***-5383,P***,25.0,***-***-00.0,BA***,93.69,***-***-3-40,avg
***-***-5384,K***,-5.0,,HY***,94.77,***-***-date,avg
***-***-5385,Y***,999.0,***-***-00.0,HY***,46.85,***-***-1-01,#na#
***-***-5386,V***,35.0,***-***-00.0,CH***,16.22,***-***-1-01,???
***-***-5387,I***,,***-***-00.0,KO***,46.29,***-***-3-40,bad
***-***-5388,A***,20.0,***-***-00.0,LO***,,***-***-date,excellent!!!
***-***-5389,P***,35.0,***-***-00.0,BA***,78.14,***-***-5-10,bad
***-***-5390,X***,-5.0,***-***-00.0,DE***,94.18,,???
***-***-5391,D***,20.0,***-***-00.0,PU***,57.9,,good
***-***-5392,T***,20.0,***-***-00.0,BA***,93.83,***-***-3-40,#na#
***-***-5393,U***,999.0,,,96.59,***-***-5-10,excellent!!!
***-***-5394,M***,,,DE***,98.2,***-***-5-10,excellent!!!
***-***-5395,U***,999.0,***-***-00.0,HY***,79.87,***-***-5-10,???
***-***-5396,H***,30.0,***-***-00.0,CH***,88.62,***-***-5-10,
***-***-5397,B***,35.0,***-***-00.0,HY***,84.49,,
***-***-5398,Y***,35.0,***-***-00.0,BA***,78.58,***-***-1-01,#na#
***-***-5399,F***,-5.0,***-***-00.0,,55.46,***-***-1-01,bad
***-***-5400,W***,30.0,***-***-00.0,NY***,47.6,***-***-3-40,bad
***-***-5401,B***,20.0,***-***-00.0,PU***,35.14,,
***-***-5402,,999.0,***-***-00.0,KO***,27.93,***-***-3-40,excellent!!!
***-***-5403,H***,35.0,***-***-00.0,BA***,1.69,***-***-3-40,bad
***-***-5404,H***,20.0,***-***-00.0,PU***,69.74,***-***-3-40,good
***-***-5405,D***,-5.0,***-***-00.0,KO***,,***-***-1-01,#na#
***-***-5406,T***,999.0,***-***-00.0,KO***,43.85,***-***-1-01,???
***-***-5407,L***,999.0,***-***-00.0,KO***,65.48,,#na#
***-***-5408,R***,-5.0,***-***-00.0,PU***,97.56,***-***-date,
***-***-5409,S***,30.0,***-***-00.0,PU***,12.67,,excellent!!!
***-***-5410,O***,20.0,***-***-00.0,CH***,30.74,***-***-5-10,excellent!!!
***-***-5411,E***,20.0,***-***-00.0,HY***,36.61,,bad
***-***-5412,Z***,999.0,***-***-00.0,CH***,26.08,***-***-5-10,bad
***-***-5413,Q***,40.0,***-***-00.0,MU***,53.65,***-***-5-10,good
***-***-5414,Y***,35.0,***-***-00.0,CH***,79.78,***-***-date,good
***-***-5415,O***,40.0,***-***-00.0,CH***,38.13,***-***-date,avg
***-***-5416,V***,30.0,***-***-00.0,DE***,54.5,***-***-date,
***-***-5417,A***,30.0,***-***-00.0,DE***,85.4,***-***-3-40,avg
***-***-5418,N***,35.0,***-***-00.0,NY***,57.93,***-***-3-40,excellent!!!
***-***-5419,Q***,999.0,***-***-00.0,LO***,9.96,***-***-3-40,#na#
***-***-5420,C***,35.0,,KO***,,***-***-1-01,excellent!!!
***-***-5421,P***,25.0,***-***-00.0,MU***,43.69,***-***-3-40,excellent!!!
***-***-5422,V***,999.0,***-***-00.0,DE***,7.26,***-***-date,bad
***-***-5423,X***,35.0,***-***-00.0,LO***,64.8,***-***-5-10,avg
***-***-5424,,-5.0,***-***-00.0,NY***,5.24,***-***-5-10,good
***-***-5425,M***,20.0,***-***-00.0,HY***,39.87,***-***-date,bad
***-***-5426,K***,,***-***-00.0,,85.1,,
***-***-5427,I***,30.0,***-***-00.0,PU***,70.01,,avg
***-***-5428,J***,-5.0,,CH***,65.78,***-***-5-10,good
***-***-5429,K***,999.0,***-***-00.0,PU***,13.14,***-***-5-10,???
***-***-5430,C***,35.0,***-***-00.0,KO***,85.22,***-***-5-10,#na#
***-***-5431,P***,-5.0,***-***-00.0,HY***,14.87,***-***-1-01,#na#
***-***-5432,T***,35.0,,KO***,16.99,***-***-3-40,excellent!!!
***-***-5433,O***,,***-***-00.0,NY***,85.06,***-***-date,excellent!!!
***-***-5434,P***,40.0,***-***-00.0,NY***,51.12,***-***-5-10,avg
***-***-5435,E***,999.0,***-***-00.0,KO***,,***-***-1-01,#na#
***-***-5436,R***,999.0,***-***-00.0,HY***,38.28,***-***-3-40,good
***-***-5437,V***,25.0,***-***-00.0,BA***,79.58,,excellent!!!
***-***-5438,O***,40.0,***-***-00.0,NY***,53.4,,excellent!!!
***-***-5439,T***,30.0,***-***-00.0,DE***,35.12,,avg
***-***-5440,Z***,,,MU***,64.51,***-***-5-10,???
***-***-5441,D***,,***-***-00.0,HY***,39.87,***-***-1-01,excellent!!!
***-***-5442,B***,40.0,***-***-00.0,HY***,21.13,***-***-date,excellent!!!
***-***-5443,O***,30.0,***-***-00.0,,10.11,***-***-date,???
***-***-5444,L***,,***-***-00.0,DE***,81.31,***-***-date,good
***-***-5445,U***,,***-***-00.0,DE***,87.99,***-***-3-40,???
***-***-5446,L***,,***-***-00.0,HY***,53.56,***-***-1-01,???
***-***-5447,N***,30.0,***-***-00.0,MU***,7.46,***-***-5-10,good
***-***-5448,L***,,***-***-00.0,PU***,84.25,***-***-date,
***-***-5449,G***,35.0,***-***-00.0,NY***,,***-***-date,good
***-***-5450,Z***,35.0,***-***-00.0,MU***,3.49,***-***-3-40,bad
***-***-5451,O***,-5.0,***-***-00.0,MU***,9.39,,
***-***-5452,G***,999.0,***-***-00.0,MU***,16.16,***-***-5-10,good
***-***-5453,Y***,,***-***-00.0,DE***,,,???
***-***-5454,J***,-5.0,***-***-00.0,HY***,52.96,***-***-date,???
***-***-5455,H***,,***-***-00.0,HY***,94.47,***-***-3-40,bad
***-***-5456,V***,30.0,***-***-00.0,MU***,69.02,,
***-***-5457,,40.0,***-***-00.0,BA***,14.36,***-***-5-10,excellent!!!
***-***-5458,I***,20.0,***-***-00.0,HY***,22.76,***-***-date,
***-***-5459,Y***,35.0,***-***-00.0,BA***,73.34,***-***-3-40,excellent!!!
***-***-5460,L***,40.0,,LO***,90.28,***-***-3-40,bad
***-***-5461,J***,25.0,***-***-00.0,PU***,0.14,,???
***-***-5462,J***,,,HY***,18.55,***-***-5-10,???
***-***-5463,H***,,***-***-00.0,MU***,,***-***-3-40,good
***-***-5464,,35.0,***-***-00.0,KO***,45.06,,avg
***-***-5465,P***,35.0,,,43.63,***-***-date,good
***-***-5466,B***,999.0,***-***-00.0,DE***,24.51,,???
***-***-5467,L***,999.0,,NY***,,,#na#
***-***-5468,E***,20.0,***-***-00.0,MU***,51.05,***-***-5-10,#na#
***-***-5469,J***,,***-***-00.0,MU***,19.72,,#na#
***-***-5470,C***,,***-***-00.0,MU***,52.36,***-***-3-40,???
***-***-5471,V***,35.0,***-***-00.0,NY***,83.18,,#na#
***-***-5472,Z***,-5.0,***-***-00.0,HY***,96.76,***-***-date,excellent!!!
***-***-5473,X***,30.0,***-***-00.0,LO***,94.86,***-***-5-10,???
***-***-5474,Z***,25.0,***-***-00.0,,,,???
***-***-5475,S***,,***-***-00.0,MU***,41.87,***-***-3-40,
***-***-5476,G***,,***-***-00.0,LO***,49.9,***-***-date,#na#
***-***-5477,O***,20.0,***-***-00.0,DE***,22.41,***-***-1-01,#na#
***-***-5478,,-5.0,***-***-00.0,BA***,70.13,***-***-1-01,excellent!!!
***-***-5479,Y***,25.0,***-***-00.0,NY***,91.13,***-***-3-40,???
***-***-5480,K***,999.0,,PU***,22.38,***-***-date,bad
***-***-5481,B***,30.0,***-***-00.0,BA***,53.97,***-***-date,bad
***-***-5482,D***,-5.0,***-***-00.0,MU***,,***-***-3-40,
***-***-5483,M***,,***-***-00.0,BA***,43.1,***-***-3-40,excellent!!!
***-***-5484,G***,40.0,,DE***,16.49,,excellent!!!
***-***-5485,I***,-5.0,***-***-00.0,,79.7,***-***-1-01,excellent!!!
***-***-5486,M***,40.0,***-***-00.0,KO***,79.9,***-***-5-10,excellent!!!
***-***-5487,R***,30.0,***-***-00.0,CH***,78.7,***-***-5-10,
***-***-5488,U***,20.0,***-***-00.0,LO***,,***-***-1-01,bad
***-***-5489,G***,,***-***-00.0,MU***,59.97,***-***-5-10,avg
***-***-5490,R***,-5.0,,PU***,86.74,***-***-5-10,bad
***-***-5491,W***,,,,,***-***-3-40,#na#
***-***-5492,R***,40.0,***-***-00.0,PU***,86.04,,bad
***-***-5493,D***,30.0,***-***-00.0,BA***,,***-***-date,avg
***-***-5494,V***,,***-***-00.0,NY***,,***-***-3-40,#na#
***-***-5495,U***,30.0,***-***-00.0,HY***,,,
***-***-5496,R***,40.0,***-***-00.0,BA***,27.78,***-***-1-01,excellent!!!
***-***-5497,U***,999.0,***-***-00.0,HY***,56.27,***-***-5-10,good
***-***-5498,J***,-5.0,***-***-00.0,LO***,30.97,***-***-3-40,good
***-***-5499,V***,30.0,***-***-00.0,HY***,85.12,***-***-3-40,good
***-***-5500,E***,999.0,***-***-00.0,HY***,63.49,,???
***-***-5501,G***,999.0,***-***-00.0,KO***,61.12,***-***-date,???
***-***-5502,A***,25.0,***-***-00.0,NY***,99.6,***-***-5-10,
***-***-5503,R***,25.0,***-***-00.0,PU***,,***-***-1-01,avg
***-***-5504,S***,30.0,***-***-00.0,KO***,66.1,***-***-1-01,
***-***-5505,V***,35.0,***-***-00.0,PU***,66.33,***-***-5-10,
***-***-5506,B***,20.0,***-***-00.0,BA***,51.62,,bad
***-***-5507,U***,,***-***-00.0,MU***,24.77,***-***-5-10,#na#
***-***-5508,R***,20.0,***-***-00.0,HY***,60.01,***-***-date,avg
***-***-5509,E***,35.0,,BA***,34.92,***-***-5-10,excellent!!!
***-***-5510,J***,35.0,***-***-00.0,HY***,40.8,***-***-date,excellent!!!
***-***-5511,N***,,***-***-00.0,PU***,29.15,,good
***-***-5512,F***,20.0,***-***-00.0,LO***,57.11,***-***-1-01,excellent!!!
***-***-5513,B***,40.0,,CH***,52.84,***-***-1-01,bad
***-***-5514,P***,30.0,,KO***,91.6,***-***-date,bad
***-***-5515,I***,,***-***-00.0,LO***,59.6,***-***-date,???
***-***-5516,Y***,,***-***-00.0,KO***,46.67,***-***-1-01,???
***-***-5517,P***,35.0,***-***-00.0,,14.67,***-***-5-10,
***-***-5518,P***,999.0,***-***-00.0,NY***,59.96,,bad
***-***-5519,Z***,35.0,***-***-00.0,DE***,20.1,***-***-3-40,good
***-***-5520,,,***-***-00.0,HY***,77.34,,#na#
***-***-5521,V***,25.0,***-***-00.0,HY***,12.68,***-***-1-01,avg
***-***-5522,O***,25.0,***-***-00.0,,16.84,***-***-1-01,excellent!!!
***-***-5523,U***,20.0,***-***-00.0,PU***,,***-***-date,#na#
***-***-5524,J***,35.0,,KO***,93.69,,good
***-***-5525,C***,,***-***-00.0,PU***,85.72,***-***-date,#na#
***-***-5526,E***,35.0,***-***-00.0,MU***,81.75,***-***-5-10,avg
***-***-5527,X***,-5.0,***-***-00.0,NY***,7.37,***-***-5-10,bad
***-***-5528,Y***,,***-***-00.0,CH***,74.69,***-***-3-40,excellent!!!
***-***-5529,D***,999.0,***-***-00.0,BA***,40.93,,#na#
***-***-5530,I***,35.0,***-***-00.0,HY***,83.96,***-***-5-10,#na#
***-***-5531,X***,,***-***-00.0,LO***,73.37,***-***-date,#na#
***-***-5532,R***,999.0,,CH***,28.03,***-***-3-40,
***-***-5533,E***,,***-***-00.0,,82.88,***-***-3-40,
***-***-5534,G***,35.0,***-***-00.0,PU***,50.62,***-***-1-01,bad
***-***-5535,U***,25.0,***-***-00.0,MU***,,***-***-3-40,???
***-***-5536,Z***,35.0,,DE***,67.59,***-***-1-01,#na#
***-***-5537,O***,,***-***-00.0,HY***,98.7,***-***-5-10,good
***-***-5538,L***,,,LO***,38.3,***-***-1-01,???
***-***-5539,A***,999.0,***-***-00.0,LO***,,***-***-3-40,???
***-***-5540,U***,40.0,***-***-00.0,KO***,25.26,***-***-1-01,avg
***-***-5541,C***,30.0,***-***-00.0,NY***,60.75,***-***-1-01,
***-***-5542,E***,30.0,***-***-00.0,PU***,,***-***-1-01,#na#
***-***-5543,Y***,-5.0,***-***-00.0,KO***,70.27,***-***-5-10,good
***-***-5544,W***,-5.0,***-***-00.0,KO***,40.37,***-***-1-01,bad
***-***-5545,E***,30.0,***-***-00.0,,30.65,***-***-date,excellent!!!
***-***-5546,I***,35.0,,DE***,82.91,***-***-date,bad
***-***-5547,V***,999.0,***-***-00.0,PU***,65.82,,excellent!!!
***-***-5548,I***,25.0,***-***-00.0,PU***,62.15,***-***-date,
***-***-5549,S***,35.0,,,48.58,***-***-date,excellent!!!
***-***-5550,Q***,25.0,***-***-00.0,CH***,63.78,***-***-5-10,excellent!!!
***-***-5551,K***,40.0,,PU***,93.41,***-***-date,
***-***-5552,F***,35.0,***-***-00.0,,84.21,***-***-5-10,excellent!!!
***-***-5553,Y***,40.0,,PU***,84.51,***-***-1-01,???
***-***-5554,B***,30.0,***-***-00.0,PU***,,,
***-***-5555,P***,20.0,***-***-00.0,NY***,26.26,***-***-5-10,#na#
***-***-5556,X***,40.0,***-***-00.0,DE***,79.08,***-***-1-01,bad
***-***-5557,K***,30.0,***-***-00.0,KO***,61.69,***-***-1-01,bad
***-***-5558,D***,40.0,***-***-00.0,CH***,43.95,***-***-3-40,bad
***-***-5559,A***,35.0,,BA***,46.98,***-***-date,excellent!!!
***-***-5560,Y***,-5.0,,PU***,98.4,,avg
***-***-5561,I***,999.0,***-***-00.0,DE***,90.02,,???
***-***-5562,X***,40.0,***-***-00.0,BA***,53.59,***-***-date,???
***-***-5563,O***,40.0,***-***-00.0,LO***,19.77,***-***-date,good
***-***-5564,L***,20.0,***-***-00.0,,48.56,,
***-***-5565,F***,20.0,***-***-00.0,HY***,70.46,***-***-3-40,???
***-***-5566,G***,20.0,***-***-00.0,CH***,96.18,***-***-date,avg
***-***-5567,R***,999.0,***-***-00.0,CH***,52.68,***-***-5-10,???
***-***-5568,Z***,20.0,***-***-00.0,HY***,63.84,***-***-1-01,bad
***-***-5569,B***,35.0,***-***-00.0,CH***,96.52,,excellent!!!
***-***-5570,J***,30.0,***-***-00.0,CH***,48.52,,bad
***-***-5571,E***,30.0,***-***-00.0,NY***,48.86,***-***-3-40,bad
***-***-5572,L***,999.0,***-***-00.0,NY***,45.21,***-***-1-01,???
***-***-5573,A***,35.0,***-***-00.0,,21.56,***-***-date,???
***-***-5574,Z***,25.0,,DE***,74.85,***-***-date,excellent!!!
***-***-5575,L***,40.0,***-***-00.0,MU***,21.21,***-***-1-01,???
***-***-5576,O***,,,MU***,64.37,***-***-3-40,
***-***-5577,Z***,999.0,***-***-00.0,MU***,38.09,***-***-3-40,
***-***-5578,K***,999.0,***-***-00.0,PU***,,***-***-date,good
***-***-5579,W***,30.0,***-***-00.0,PU***,87.31,***-***-1-01,???
***-***-5580,K***,,***-***-00.0,,85.4,***-***-5-10,excellent!!!
***-***-5581,M***,30.0,***-***-00.0,LO***,60.85,,good
***-***-5582,O***,30.0,,MU***,57.04,***-***-3-40,#na#
***-***-5583,T***,,***-***-00.0,PU***,,***-***-1-01,good
***-***-5584,I***,25.0,***-***-00.0,CH***,,***-***-3-40,excellent!!!
***-***-5585,N***,999.0,***-***-00.0,KO***,96.75,***-***-1-01,
***-***-5586,L***,40.0,***-***-00.0,KO***,57.86,***-***-5-10,good
***-***-5587,,999.0,***-***-00.0,KO***,21.67,***-***-3-40,excellent!!!
***-***-5588,J***,,***-***-00.0,KO***,85.05,***-***-1-01,excellent!!!
***-***-5589,N***,35.0,***-***-00.0,HY***,78.08,***-***-1-01,???
***-***-5590,O***,20.0,***-***-00.0,BA***,64.77,***-***-date,avg
***-***-5591,,25.0,***-***-00.0,CH***,81.04,***-***-1-01,#na#
***-***-5592,O***,35.0,***-***-00.0,CH***,59.78,***-***-3-40,#na#
***-***-5593,R***,40.0,***-***-00.0,HY***,47.04,***-***-date,avg
***-***-5594,O***,40.0,***-***-00.0,CH***,86.55,***-***-5-10,good
***-***-5595,A***,20.0,***-***-00.0,BA***,58.36,***-***-5-10,
***-***-5596,Q***,40.0,***-***-00.0,PU***,74.47,***-***-5-10,bad
***-***-5597,B***,-5.0,***-***-00.0,DE***,20.34,***-***-3-40,
***-***-5598,X***,-5.0,***-***-00.0,DE***,18.46,***-***-1-01,bad
***-***-5599,R***,,***-***-00.0,DE***,97.46,***-***-3-40,good
***-***-5600,W***,25.0,***-***-00.0,PU***,,,???
***-***-5601,N***,,***-***-00.0,DE***,42.01,***-***-5-10,???
***-***-5602,Z***,30.0,***-***-00.0,CH***,26.68,***-***-date,avg
***-***-5603,Q***,,***-***-00.0,KO***,60.22,***-***-5-10,good
***-***-5604,K***,999.0,***-***-00.0,NY***,3.91,***-***-3-40,#na#
***-***-5605,Q***,999.0,,MU***,87.37,***-***-1-01,avg
***-***-5606,Z***,30.0,***-***-00.0,CH***,96.83,,bad
***-***-5607,X***,,***-***-00.0,PU***,95.89,***-***-3-40,???
***-***-5608,Q***,30.0,***-***-00.0,BA***,9.5,,
***-***-5609,,,***-***-00.0,PU***,,,???
***-***-5610,A***,35.0,***-***-00.0,,10.07,,
***-***-5611,J***,20.0,***-***-00.0,NY***,67.14,,
***-***-5612,I***,30.0,***-***-00.0,DE***,51.45,***-***-1-01,avg
***-***-5613,K***,25.0,***-***-00.0,,87.12,***-***-1-01,bad
***-***-5614,G***,999.0,***-***-00.0,CH***,71.36,***-***-date,#na#
***-***-5615,Z***,-5.0,***-***-00.0,DE***,80.68,***-***-date,good
***-***-5616,A***,35.0,***-***-00.0,NY***,49.89,***-***-date,excellent!!!
***-***-5617,S***,20.0,***-***-00.0,DE***,12.0,***-***-1-01,bad
***-***-5618,M***,40.0,***-***-00.0,BA***,60.67,,#na#
***-***-5619,R***,-5.0,***-***-00.0,HY***,86.58,***-***-1-01,excellent!!!
***-***-5620,D***,999.0,***-***-00.0,BA***,2.47,***-***-3-40,avg
***-***-5621,I***,-5.0,***-***-00.0,,27.0,***-***-date,???
***-***-5622,W***,-5.0,,HY***,50.9,***-***-3-40,
***-***-5623,X***,35.0,***-***-00.0,DE***,93.99,***-***-date,
***-***-5624,T***,20.0,***-***-00.0,BA***,28.41,***-***-3-40,#na#
***-***-5625,J***,25.0,,BA***,23.14,***-***-date,
***-***-5626,C***,35.0,***-***-00.0,BA***,15.93,***-***-5-10,???
***-***-5627,C***,40.0,***-***-00.0,HY***,17.22,***-***-1-01,excellent!!!
***-***-5628,Q***,40.0,***-***-00.0,NY***,80.27,***-***-1-01,excellent!!!
***-***-5629,F***,20.0,***-***-00.0,MU***,72.23,***-***-5-10,???
***-***-5630,T***,35.0,***-***-00.0,,,***-***-5-10,avg
***-***-5631,F***,20.0,***-***-00.0,MU***,24.05,***-***-date,#na#
***-***-5632,,25.0,***-***-00.0,MU***,,,
***-***-5633,L***,20.0,***-***-00.0,BA***,41.55,,???
***-***-5634,B***,35.0,***-***-00.0,LO***,65.85,,
***-***-5635,O***,40.0,***-***-00.0,KO***,60.92,,good
***-***-5636,H***,20.0,,NY***,,,avg
***-***-5637,E***,30.0,***-***-00.0,CH***,64.84,***-***-3-40,#na#
***-***-5638,Z***,30.0,***-***-00.0,HY***,15.74,***-***-5-10,#na#
***-***-5639,Q***,,,BA***,74.63,,bad
***-***-5640,S***,,***-***-00.0,DE***,15.37,***-***-date,
***-***-5641,D***,20.0,,LO***,90.63,***-***-5-10,#na#
***-***-5642,J***,999.0,***-***-00.0,PU***,19.08,***-***-date,good
***-***-5643,W***,25.0,***-***-00.0,DE***,24.66,***-***-date,#na#
***-***-5644,C***,-5.0,***-***-00.0,MU***,68.58,***-***-3-40,avg
***-***-5645,G***,30.0,***-***-00.0,DE***,52.83,***-***-date,good
***-***-5646,A***,30.0,***-***-00.0,DE***,56.38,***-***-date,good
***-***-5647,Q***,35.0,***-***-00.0,MU***,77.51,***-***-3-40,#na#
***-***-5648,Y***,,,PU***,48.62,***-***-1-01,avg
***-***-5649,C***,35.0,***-***-00.0,LO***,83.54,***-***-date,???
***-***-5650,M***,20.0,***-***-00.0,DE***,,***-***-5-10,
***-***-5651,B***,35.0,***-***-00.0,MU***,8.13,,avg
***-***-5652,R***,35.0,***-***-00.0,KO***,54.5,***-***-5-10,avg
***-***-5653,B***,999.0,***-***-00.0,,29.96,***-***-date,
***-***-5654,E***,-5.0,***-***-00.0,PU***,45.87,***-***-1-01,
***-***-5655,N***,35.0,***-***-00.0,PU***,81.37,,avg
***-***-5656,O***,30.0,***-***-00.0,NY***,54.3,,avg
***-***-5657,Q***,25.0,***-***-00.0,DE***,92.45,***-***-date,good
